Time, New Command, Measured EIP, Command EIP, Measured DI, Command DI, Measured EDC, Command EDC, Measured PI, Command PI, Measured LUM, Command LUM, Measured FDS, Command FDS, Measured FDP, Command FDP, Force y, Mx, Force x, M z, M y, Force z
102.69,0,10.097394,10,-0.603543,5,9.91852,10,9.963009,10,30.674853,10,4.872272,5,9.991593,10,0.166941,0.252668,0.209482,0.017403,-0.288441,-0.031583
102.7,0,10.081987,10,-0.587305,5,10.01755,10,10.023238,10,30.781174,10,4.914194,5,10.025038,10,0.166941,0.253635,0.210771,0.018048,-0.289408,-0.030617
102.71,0,10.056775,10,-0.59813,5,9.952561,10,9.982029,10,30.791065,10,4.886246,5,9.99438,10,0.166297,0.253312,0.210449,0.016436,-0.289085,-0.031583
102.72,0,10.045569,10,-0.599484,5,10.036118,10,10.035917,10,30.73914,10,4.832679,5,9.905195,10,0.166619,0.253312,0.209482,0.018048,-0.288763,-0.031261
102.73,0,10.037165,10,-0.590011,5,9.968035,10,10.001048,10,30.766339,10,4.897891,5,9.999955,10,0.166941,0.253635,0.210449,0.01837,-0.288763,-0.031583
102.74,0,10.02596,10,-0.595424,5,10.036118,10,9.988369,10,30.731722,10,4.881588,5,9.972084,10,0.167263,0.25299,0.210127,0.01837,-0.28973,-0.031906
102.75,0,10.011953,10,-0.591364,5,10.082539,10,10.035917,10,30.773757,10,4.918852,5,10.025038,10,0.167586,0.25299,0.210771,0.017725,-0.289085,-0.030939
102.76,0,10.011953,10,-0.590011,5,10.011361,10,10.007388,10,30.761394,10,4.888575,5,10.008316,10,0.167586,0.253957,0.209805,0.01837,-0.288763,-0.030617
102.77,0,10.007751,10,-0.590011,5,10.042308,10,9.921801,10,30.798483,10,4.832679,5,9.927491,10,0.167263,0.253312,0.210127,0.019659,-0.289085,-0.030617
102.78,0,9.999347,10,-0.592718,5,10.011361,10,10.004218,10,30.756448,10,4.902549,5,10.008316,10,0.167586,0.253635,0.209482,0.018692,-0.288119,-0.031583
102.79,0,9.989543,10,-0.603543,5,9.933993,10,9.966179,10,30.711942,10,4.87693,5,10.005529,10,0.168553,0.25299,0.210449,0.018692,-0.288441,-0.030617
102.8,0,9.989543,10,-0.592718,5,10.039213,10,10.020068,10,30.788592,10,4.918852,5,10.050122,10,0.166941,0.253635,0.211738,0.018048,-0.288441,-0.03255
102.81,0,9.98394,10,-0.594071,5,9.977319,10,9.997878,10,30.793537,10,4.886246,5,9.997167,10,0.166941,0.254924,0.211416,0.018048,-0.287796,-0.030939
102.82,0,9.982539,10,-0.596777,5,10.054687,10,10.061276,10,30.751503,10,4.907207,5,10.055696,10,0.167908,0.254279,0.211094,0.01837,-0.288119,-0.032228
102.83,0,9.981139,10,-0.588658,5,9.986603,10,10.007388,10,30.768811,10,4.907207,5,9.999955,10,0.168553,0.253957,0.210449,0.018048,-0.289085,-0.031906
102.84,0,9.972734,10,-0.594071,5,9.937088,10,10.073956,10,30.744085,10,4.879259,5,9.988806,10,0.167586,0.254924,0.210771,0.018048,-0.288763,-0.02965
102.85,0,9.965731,10,-0.591364,5,10.033024,10,10.089806,10,30.791065,10,4.916523,5,10.047335,10,0.167586,0.254601,0.211094,0.017403,-0.289408,-0.031583
102.86,0,9.967132,10,-0.590011,5,9.96494,10,10.042257,10,30.744085,10,4.888575,5,10.005529,10,0.166941,0.253635,0.209482,0.018048,-0.28973,-0.032228
102.87,0,9.96433,10,-0.596777,5,10.042308,10,9.95667,10,30.793537,10,4.841995,5,10.038973,10,0.167908,0.254279,0.21206,0.018048,-0.289408,-0.031583
102.88,0,9.961529,10,-0.592718,5,10.002077,10,10.039087,10,30.8059,10,4.897891,5,10.019464,10,0.167263,0.254279,0.210771,0.018048,-0.290375,-0.031906
102.89,0,9.961529,10,-0.59813,5,9.943277,10,10.010558,10,30.73914,10,4.881588,5,9.980445,10,0.167586,0.254601,0.210771,0.018048,-0.289085,-0.032228
102.9,0,9.957327,10,-0.592718,5,10.039213,10,10.054937,10,30.788592,10,4.92351,5,10.030612,10,0.167586,0.254279,0.211094,0.018692,-0.28973,-0.031583
102.91,0,9.960128,10,-0.592718,5,9.980414,10,10.010558,10,30.746558,10,4.881588,5,10.002742,10,0.166941,0.253635,0.210771,0.017403,-0.288763,-0.031906
102.92,0,9.979738,10,-0.588658,5,10.051592,10,9.918631,10,30.791065,10,4.846653,5,10.052909,10,0.167586,0.253312,0.211416,0.017725,-0.290052,-0.03255
102.93,0,9.98394,10,-0.591364,5,9.998982,10,10.020068,10,30.79601,10,4.907207,5,9.997167,10,0.167908,0.253312,0.211094,0.017403,-0.289408,-0.031906
102.94,0,9.990943,10,-0.595424,5,9.937088,10,10.001048,10,30.761394,10,4.883917,5,9.930278,10,0.166941,0.254279,0.211094,0.017725,-0.289408,-0.032228
102.95,0,9.986741,10,-0.595424,5,10.042308,10,10.048597,10,30.793537,10,4.928168,5,10.022251,10,0.167263,0.253312,0.209482,0.018048,-0.28973,-0.032228
102.96,0,9.985341,10,-0.600837,5,9.980414,10,10.004218,10,30.751503,10,4.883917,5,9.988806,10,0.167586,0.253312,0.210127,0.017725,-0.290375,-0.03255
102.97,0,9.981139,10,-0.595424,5,10.051592,10,10.058107,10,30.79601,10,4.837337,5,10.058483,10,0.166619,0.253312,0.210771,0.017403,-0.289085,-0.033195
102.98,0,10.122606,10,-0.592718,5,9.980414,10,10.007388,10,30.73914,10,4.90022,5,10.008316,10,0.166941,0.253635,0.210127,0.017403,-0.289408,-0.032873
102.99,0,10.133812,10,-0.599484,5,10.054687,10,9.978859,10,30.781174,10,4.874601,5,9.991593,10,0.166941,0.253312,0.209805,0.017081,-0.289408,-0.031583
103,0,10.122606,10,-0.590011,5,10.01755,10,10.029577,10,30.800955,10,4.918852,5,10.036186,10,0.167263,0.25299,0.20916,0.017725,-0.289408,-0.032873
103.01,0,10.104398,10,-0.594071,5,9.930898,10,9.985199,10,30.741613,10,4.883917,5,9.988806,10,0.166941,0.25299,0.209805,0.017725,-0.28973,-0.030939
103.02,0,10.095993,10,-0.591364,5,10.042308,10,10.039087,10,30.79601,10,4.839666,5,10.044547,10,0.166619,0.253312,0.210449,0.017081,-0.289085,-0.031583
103.03,0,10.08899,10,-0.591364,5,10.002077,10,10.004218,10,30.761394,10,4.902549,5,10.01389,10,0.166619,0.253957,0.210127,0.018048,-0.289085,-0.031906
103.04,0,10.08899,10,-0.591364,5,9.949467,10,9.982029,10,30.79601,10,4.87693,5,9.997167,10,0.167263,0.253312,0.210127,0.018048,-0.289408,-0.030939
103.05,0,10.074983,10,-0.594071,5,10.02374,10,10.032747,10,30.818263,10,4.921181,5,10.033399,10,0.167263,0.25299,0.209805,0.018692,-0.289085,-0.031583
103.06,0,10.065179,10,-0.607603,5,9.968035,10,9.985199,10,30.758921,10,4.886246,5,9.986019,10,0.166941,0.252668,0.209805,0.017403,-0.288119,-0.031906
103.07,0,10.063778,10,-0.591364,5,10.051592,10,9.880592,10,30.79601,10,4.988722,5,9.916343,10,0.166619,0.25299,0.210127,0.018048,-0.28973,-0.031583
103.08,0,10.048371,10,-0.594071,5,9.995887,10,9.978859,10,30.753976,10,5.065579,5,9.988806,10,0.166941,0.252668,0.209805,0.01837,-0.288119,-0.03255
103.09,0,10.042768,10,-0.596777,5,9.906141,10,9.94399,10,30.781174,10,5.135449,5,9.960936,10,0.167263,0.253312,0.210449,0.01837,-0.28973,-0.031261
103.1,0,10.039967,10,-0.591364,5,10.026834,10,9.994708,10,30.800955,10,5.077224,5,10.01389,10,0.167586,0.253957,0.210449,0.018692,-0.288441,-0.031261
103.11,0,10.039967,10,-0.596777,5,9.974224,10,9.94399,10,30.751503,10,5.121475,5,9.958149,10,0.167908,0.253312,0.211094,0.018048,-0.289085,-0.031261
103.12,0,10.034364,10,-0.587305,5,10.048497,10,10.016898,10,30.793537,10,5.105172,5,10.027825,10,0.167908,0.253312,0.210771,0.019981,-0.288763,-0.030617
103.13,0,10.030162,10,-0.595424,5,9.986603,10,9.966179,10,30.753976,10,5.126133,5,9.986019,10,0.167908,0.253957,0.211416,0.01837,-0.287796,-0.031583
103.14,0,10.032963,10,-0.587305,5,10.063971,10,9.94716,10,30.78612,10,5.10983,5,10.002742,10,0.16823,0.255246,0.209805,0.01837,-0.287796,-0.031261
103.15,0,10.024559,10,-0.590011,5,10.036118,10,10.001048,10,30.803428,10,5.142436,5,10.008316,10,0.167908,0.254601,0.210771,0.01837,-0.287796,-0.031583
103.16,0,10.021758,10,-0.592718,5,9.955656,10,9.94399,10,30.761394,10,5.105172,5,9.99438,10,0.16823,0.253957,0.210449,0.019015,-0.288763,-0.031583
103.17,0,10.017556,10,-0.592718,5,10.042308,10,10.020068,10,30.8059,10,5.070237,5,9.907982,10,0.16823,0.253957,0.210771,0.018048,-0.288763,-0.032228
103.18,0,10.013354,10,-0.599484,5,9.998982,10,9.966179,10,30.746558,10,5.112159,5,9.997167,10,0.167586,0.253957,0.211738,0.017725,-0.289408,-0.031583
103.19,0,10.010553,10,-0.595424,5,10.060876,10,9.886932,10,30.79601,10,5.102843,5,9.980445,10,0.167908,0.254279,0.209805,0.01837,-0.288763,-0.031583
103.2,0,10.013354,10,-0.594071,5,10.02374,10,9.994708,10,30.808373,10,5.142436,5,10.016677,10,0.16823,0.253957,0.210127,0.017725,-0.290697,-0.031261
103.21,0,10.011953,10,-0.594071,5,9.983508,10,9.982029,10,30.751503,10,5.10983,5,9.977658,10,0.167908,0.254279,0.210771,0.018692,-0.289408,-0.031583
103.22,0,10.003549,10,-0.592718,5,10.054687,10,10.080296,10,30.692161,10,5.093527,5,10.011103,10,0.167586,0.254279,0.209805,0.017725,-0.28973,-0.032228
103.23,0,9.999347,10,-0.594071,5,9.992792,10,10.092976,10,30.751503,10,5.112159,5,9.986019,10,0.167908,0.253957,0.211416,0.017403,-0.288763,-0.032873
103.24,0,9.997947,10,-0.594071,5,9.943277,10,10.064446,10,30.781174,10,5.10983,5,9.930278,10,0.167908,0.254279,0.210127,0.017403,-0.289085,-0.032873
103.25,0,9.999347,10,-0.591364,5,10.020645,10,10.108825,10,30.8059,10,5.140107,5,10.027825,10,0.166941,0.253312,0.211094,0.017725,-0.289085,-0.032228
103.26,1,9.993745,5,-0.594071,10,9.97113,10,10.048597,10,30.753976,10,5.112159,5,9.991593,10,0.167586,0.254279,0.209482,0.017081,-0.28973,-0.031583
103.27,0,9.992344,5,-0.594071,10,10.042308,10,9.978859,10,30.793537,10,5.107501,5,9.927491,10,0.167908,0.253312,0.210449,0.017725,-0.289408,-0.031906
103.28,0,9.982539,5,-0.590011,10,9.977319,10,10.067616,10,30.749031,10,5.116817,5,10.005529,10,0.166297,0.253312,0.20916,0.017725,-0.289408,-0.032873
103.29,0,9.792048,5,-0.595424,10,10.057781,10,10.061276,10,30.791065,10,5.112159,5,10.047335,10,0.166941,0.25299,0.209805,0.017403,-0.28973,-0.032228
103.3,0,9.198164,5,-0.591364,10,10.098012,10,10.111995,10,30.828154,10,5.149423,5,10.025038,10,0.166619,0.253312,0.209482,0.016759,-0.289085,-0.031906
103.31,0,8.170073,5,-0.592718,10,10.128959,10,10.165883,10,30.865243,10,5.172713,5,10.072418,10,0.167263,0.252668,0.209482,0.016759,-0.290052,-0.032228
103.32,0,7.548177,5,-0.592718,10,10.190854,10,10.232452,10,30.927058,10,5.126133,5,10.025038,10,0.166941,0.253312,0.209805,0.017725,-0.288441,-0.032873
103.33,0,7.168596,5,-0.584598,10,10.153717,10,10.232452,10,30.922113,10,5.182029,5,10.066844,10,0.167586,0.253635,0.209805,0.017081,-0.289085,-0.033517
103.34,0,6.875856,5,-0.59813,10,10.200138,10,10.194413,10,30.897387,10,5.186687,5,10.044547,10,0.166941,0.253635,0.210127,0.017725,-0.288119,-0.03255
103.35,0,6.63214,5,-0.595424,10,10.184664,10,10.235621,10,30.941894,10,5.219293,5,10.086353,10,0.167263,0.255246,0.210449,0.018692,-0.288763,-0.035129
103.36,0,6.374418,5,-0.596777,10,10.218706,10,10.216602,10,30.946839,10,5.200661,5,10.044547,10,0.168553,0.255246,0.211094,0.018048,-0.28973,-0.034484
103.37,0,6.162917,5,-0.591364,10,10.197043,10,10.27366,10,30.857825,10,5.20299,5,10.105863,10,0.168553,0.256213,0.211416,0.017403,-0.28973,-0.034162
103.38,0,5.934609,5,-0.591364,10,10.224895,10,10.222942,10,30.946839,10,5.214635,5,10.052909,10,0.169842,0.256213,0.211738,0.017725,-0.290375,-0.036095
103.39,0,5.723108,5,-0.594071,10,10.166096,10,10.210262,10,30.978983,10,5.214635,5,10.105863,10,0.169842,0.256857,0.21206,0.018692,-0.290697,-0.037707
103.4,0,5.511608,5,-0.592718,10,10.231085,10,10.251471,10,30.996291,10,5.244912,5,10.091927,10,0.169519,0.257824,0.212705,0.018692,-0.291341,-0.038996
103.41,0,5.344929,5,-0.591364,10,10.193948,10,10.219772,10,30.941894,10,5.228609,5,10.100289,10,0.170486,0.258147,0.21335,0.019659,-0.291341,-0.039318
103.42,0,5.255286,5,-0.592718,10,10.265127,10,10.121505,10,30.9864,10,5.233267,5,10.072418,10,0.169842,0.259113,0.213994,0.018692,-0.291986,-0.039318
103.43,0,5.251084,5,-0.590011,10,10.200138,10,10.222942,10,30.956729,10,5.233267,5,10.10865,10,0.171131,0.258147,0.213994,0.018692,-0.292953,-0.040285
103.44,0,5.311313,5,-0.596777,10,10.132054,10,10.178563,10,30.867715,10,5.212306,5,10.058483,10,0.171131,0.258791,0.213672,0.01837,-0.291986,-0.03964
103.45,0,5.30571,5,-0.592718,10,10.22799,10,10.222942,10,30.954257,10,5.254228,5,10.105863,10,0.171131,0.259113,0.213994,0.018692,-0.291986,-0.040607
103.46,0,5.24268,5,-0.596777,10,10.163001,10,10.172223,10,30.96662,10,5.235596,5,10.072418,10,0.171775,0.259758,0.215606,0.018692,-0.291341,-0.041252
103.47,0,5.174048,5,-0.595424,10,10.246558,10,10.077126,10,30.912222,10,5.170384,5,10.091927,10,0.170164,0.258469,0.214639,0.01837,-0.291986,-0.040607
103.48,0,5.153038,5,-0.580538,10,10.181569,10,10.191243,10,30.946839,10,5.242583,5,10.086353,10,0.170808,0.258791,0.214961,0.019015,-0.292631,-0.040607
103.49,0,5.134829,5,-0.596777,10,10.249653,10,10.162714,10,30.907277,10,5.22628,5,10.06127,10,0.171453,0.259758,0.214639,0.018048,-0.293275,-0.04093
103.5,0,5.125024,5,-0.591364,10,10.215611,10,10.200752,10,30.954257,10,5.270531,5,10.105863,10,0.171775,0.258791,0.214316,0.019015,-0.292953,-0.041252
103.51,0,5.109617,5,-0.592718,10,10.156812,10,10.165883,10,30.91964,10,5.221622,5,10.050122,10,0.171453,0.259113,0.214316,0.01837,-0.293275,-0.041896
103.52,0,5.085806,5,-0.584598,10,10.246558,10,10.108825,10,30.964147,10,5.270531,5,10.117011,10,0.171453,0.258469,0.214639,0.018692,-0.292953,-0.04093
103.53,0,5.064796,5,-0.60219,10,10.187759,10,10.165883,10,30.927058,10,5.235596,5,10.06127,10,0.171453,0.259436,0.214316,0.018048,-0.293275,-0.041252
103.54,0,5.063395,5,-0.595424,10,10.224895,10,10.153204,10,30.96662,10,5.13312,5,10.114224,10,0.171453,0.259113,0.213994,0.017403,-0.29392,-0.041896
103.55,0,5.040984,5,-0.585951,10,10.206327,10,10.197583,10,30.978983,10,5.060921,5,10.105863,10,0.171453,0.259758,0.213994,0.01837,-0.294242,-0.042863
103.56,0,5.064796,5,-0.594071,10,10.051592,10,10.162714,10,30.934476,10,5.044618,5,10.086353,10,0.170808,0.258791,0.214316,0.01837,-0.294242,-0.041252
103.57,0,5.060594,5,-0.587305,10,9.933993,10,10.184903,10,30.983928,10,5.098185,5,10.002742,10,0.171131,0.258791,0.214639,0.018692,-0.293597,-0.041574
103.58,0,5.038183,5,-0.596777,10,10.01755,10,10.172223,10,30.941894,10,5.060921,5,10.075205,10,0.171131,0.258791,0.213994,0.018048,-0.294242,-0.04093
103.59,0,5.012971,5,-0.592718,10,9.96494,10,10.165883,10,30.877606,10,5.056263,5,10.122585,10,0.170486,0.259436,0.213994,0.017725,-0.292953,-0.042219
103.6,0,5.028378,5,-0.590011,10,10.033024,10,10.207092,10,30.956729,10,5.095856,5,10.094715,10,0.170164,0.258469,0.214316,0.017725,-0.29392,-0.041252
103.61,0,5.024176,5,-0.595424,10,9.980414,10,10.153204,10,30.914695,10,5.053934,5,10.080779,10,0.170808,0.259113,0.215283,0.018692,-0.294564,-0.042219
103.62,0,5.004567,5,-0.588658,10,10.051592,10,10.178563,10,30.964147,10,5.107501,5,10.01389,10,0.170808,0.258469,0.214316,0.01837,-0.29392,-0.042219
103.63,0,5.003166,5,-0.590011,10,9.986603,10,10.162714,10,30.964147,10,5.081882,5,10.075205,10,0.170808,0.258469,0.214961,0.018048,-0.29392,-0.041574
103.64,0,5.007368,5,-0.60219,10,10.054687,10,10.153204,10,30.912222,10,5.042289,5,10.058483,10,0.171131,0.258791,0.214316,0.01837,-0.294242,-0.041574
103.65,0,4.975153,5,-0.587305,10,10.033024,10,10.191243,10,30.949311,10,5.077224,5,10.114224,10,0.171131,0.258469,0.214316,0.017725,-0.294242,-0.041896
103.66,0,4.984958,5,-0.596777,10,9.961845,10,10.146864,10,30.917167,10,5.044618,5,10.072418,10,0.170486,0.259113,0.214639,0.018692,-0.294242,-0.040607
103.67,0,4.994762,5,-0.596777,10,10.045402,10,10.092976,10,30.956729,10,5.021328,5,10.019464,10,0.171131,0.259436,0.214316,0.01837,-0.294886,-0.04093
103.68,0,4.991961,5,-0.594071,10,9.995887,10,10.146864,10,30.917167,10,5.044618,5,10.08914,10,0.170808,0.258469,0.214316,0.019337,-0.293275,-0.041252
103.69,0,5.000365,5,-0.595424,10,10.057781,10,10.131014,10,30.872661,10,5.030644,5,10.052909,10,0.170808,0.259113,0.215283,0.018692,-0.293275,-0.040607
103.7,0,5.008769,5,-0.591364,10,10.026834,10,10.175393,10,30.936948,10,5.056263,5,10.100289,10,0.171453,0.259436,0.215606,0.018692,-0.293597,-0.041252
103.71,0,5.004567,5,-0.591364,10,9.974224,10,10.127845,10,30.897387,10,5.018999,5,10.069631,10,0.170486,0.259113,0.214961,0.018692,-0.29392,-0.040607
103.72,0,5.001766,5,-0.591364,10,10.051592,10,10.184903,10,30.954257,10,4.967761,5,10.10865,10,0.171131,0.259758,0.215606,0.019015,-0.292631,-0.041896
103.73,0,5.001766,5,-0.592718,10,10.008266,10,10.131014,10,30.922113,10,5.009683,5,10.080779,10,0.171453,0.257824,0.214961,0.018692,-0.294564,-0.042219
103.74,0,4.996163,5,-0.590011,10,9.968035,10,10.105655,10,30.867715,10,4.984064,5,10.064057,10,0.171453,0.259758,0.216572,0.019337,-0.292308,-0.040607
103.75,0,4.996163,5,-0.591364,10,10.02374,10,10.150034,10,30.936948,10,5.025986,5,10.100289,10,0.170808,0.260725,0.214961,0.019337,-0.294242,-0.04093
103.76,0,4.991961,5,-0.596777,10,9.980414,10,10.105655,10,30.936948,10,4.99338,5,10.058483,10,0.171775,0.259436,0.215928,0.018692,-0.292631,-0.041574
103.77,0,5.001766,5,-0.585951,10,10.048497,10,10.169053,10,30.941894,10,4.99338,5,10.105863,10,0.171131,0.259436,0.215606,0.01837,-0.293597,-0.041896
103.78,0,4.994762,5,-0.600837,10,9.989698,10,10.124675,10,30.939421,10,5.000367,5,10.075205,10,0.171131,0.259758,0.214961,0.019015,-0.293597,-0.042541
103.79,0,4.991961,5,-0.591364,10,9.943277,10,10.118335,10,30.885024,10,4.981735,5,10.038973,10,0.172098,0.26008,0.214961,0.019659,-0.294886,-0.042863
103.8,0,4.996163,5,-0.592718,10,10.033024,10,10.150034,10,30.924585,10,5.018999,5,10.094715,10,0.171775,0.259758,0.215283,0.019015,-0.293275,-0.041574
103.81,0,4.993362,5,-0.590011,10,9.961845,10,10.102485,10,30.885024,10,4.995709,5,10.036186,10,0.171131,0.259113,0.215283,0.018692,-0.294242,-0.041896
103.82,0,4.99056,5,-0.590011,10,10.048497,10,10.140524,10,30.932003,10,4.930497,5,10.100289,10,0.170164,0.259758,0.214961,0.01837,-0.294564,-0.042219
103.83,0,4.99056,5,-0.595424,10,9.986603,10,10.105655,10,30.892441,10,5.009683,5,10.075205,10,0.171453,0.258469,0.214316,0.018048,-0.294564,-0.041896
103.84,0,4.99056,5,-0.590011,10,10.054687,10,10.051767,10,30.927058,10,4.984064,5,10.050122,10,0.171453,0.259113,0.215283,0.018692,-0.294242,-0.042863
103.85,0,5.008769,5,-0.590011,10,10.014455,10,9.842553,10,30.949311,10,5.023657,5,10.08914,10,0.171775,0.259113,0.215928,0.01837,-0.294564,-0.042541
103.86,0,5.000365,5,-0.591364,10,10.060876,10,9.864742,10,30.904804,10,4.991051,5,10.06127,10,0.171453,0.259758,0.214639,0.01837,-0.294564,-0.041252
103.87,0,4.994762,5,-0.591364,10,10.026834,10,9.795004,10,30.941894,10,5.042289,5,10.103076,10,0.170808,0.258791,0.214316,0.017081,-0.294886,-0.041896
103.88,0,4.987759,5,-0.590011,10,10.054687,10,9.861572,10,30.91964,10,5.009683,5,10.066844,10,0.171131,0.259436,0.214316,0.017725,-0.29392,-0.041896
103.89,0,4.99056,5,-0.59813,10,10.008266,10,9.852063,10,30.835572,10,5.002696,5,10.038973,10,0.170808,0.259113,0.214961,0.017725,-0.294564,-0.041574
103.9,0,4.994762,5,-0.590011,10,10.054687,10,9.893271,10,30.934476,10,5.035302,5,10.086353,10,0.170486,0.258147,0.214316,0.018048,-0.29392,-0.042219
103.91,0,4.994762,5,-0.591364,10,9.998982,10,9.845723,10,30.875133,10,5.000367,5,10.072418,10,0.170808,0.259113,0.213672,0.018692,-0.294242,-0.042219
103.92,0,5.001766,5,-0.590011,10,10.067065,10,9.905951,10,30.936948,10,5.046947,5,10.033399,10,0.171775,0.257824,0.213672,0.01837,-0.294564,-0.042863
103.93,0,4.994762,5,-0.588658,10,9.998982,10,9.864742,10,30.939421,10,5.007354,5,10.069631,10,0.170164,0.258791,0.214639,0.017725,-0.294564,-0.042541
103.94,0,4.99056,5,-0.592718,10,9.933993,10,9.836213,10,30.880078,10,5.009683,5,10.022251,10,0.171453,0.258469,0.214639,0.018048,-0.294242,-0.04093
103.95,0,4.997564,5,-0.591364,10,10.029929,10,9.886932,10,30.932003,10,5.03996,5,10.083566,10,0.170164,0.259758,0.214961,0.017725,-0.294242,-0.041574
103.96,0,4.996163,5,-0.592718,10,9.96494,10,9.852063,10,30.882551,10,5.002696,5,10.050122,10,0.169842,0.258469,0.213994,0.017725,-0.294886,-0.042219
103.97,0,4.99056,5,-0.594071,10,10.048497,10,9.909121,10,30.932003,10,5.01667,5,10.10865,10,0.170486,0.259758,0.214316,0.018048,-0.295531,-0.041896
103.98,0,4.991961,5,-0.585951,10,9.983508,10,9.864742,10,30.934476,10,5.01667,5,10.064057,10,0.170164,0.258469,0.214639,0.018048,-0.293597,-0.042219
103.99,0,4.996163,5,-0.592718,10,10.057781,10,9.766475,10,30.880078,10,5.01667,5,10.052909,10,0.170808,0.259113,0.214961,0.018692,-0.293597,-0.041252
104,0,4.996163,5,-0.590011,10,10.026834,10,9.893271,10,30.924585,10,4.935155,5,10.097502,10,0.170808,0.259758,0.214961,0.018692,-0.293275,-0.042541
104.01,0,4.991961,5,-0.59813,10,9.968035,10,9.848893,10,30.894914,10,4.986393,5,10.052909,10,0.170164,0.258469,0.214961,0.01837,-0.293597,-0.041896
104.02,0,4.987759,5,-0.594071,10,10.051592,10,9.915461,10,30.936948,10,4.918852,5,9.977658,10,0.170486,0.258791,0.215283,0.019015,-0.293597,-0.041896
104.03,0,4.986358,5,-0.599484,10,9.998982,10,9.877422,10,30.932003,10,4.977077,5,10.064057,10,0.171453,0.259113,0.214639,0.018692,-0.293275,-0.041574
104.04,0,4.987759,5,-0.592718,10,9.940182,10,9.848893,10,30.899859,10,4.963103,5,10.025038,10,0.171453,0.259113,0.215606,0.019337,-0.29392,-0.041252
104.05,0,4.99056,5,-0.584598,10,10.020645,10,9.899611,10,30.924585,10,4.99338,5,10.077992,10,0.170486,0.259113,0.213994,0.019015,-0.29392,-0.041252
104.06,0,4.994762,5,-0.585951,10,9.961845,10,9.858402,10,30.885024,10,4.963103,5,10.027825,10,0.171131,0.258469,0.214961,0.018692,-0.293597,-0.041252
104.07,0,4.994762,5,-0.588658,10,10.042308,10,9.915461,10,30.939421,10,5.012012,5,10.08914,10,0.170808,0.259113,0.215928,0.01837,-0.292953,-0.04093
104.08,0,4.991961,5,-0.594071,10,9.983508,10,9.877422,10,30.882551,10,4.977077,5,10.050122,10,0.171131,0.259113,0.215606,0.019015,-0.292308,-0.04093
104.09,0,5.003166,5,-0.59813,10,9.952561,10,9.855233,10,30.934476,10,4.958445,5,10.025038,10,0.170808,0.259758,0.215283,0.019337,-0.293597,-0.041574
104.1,0,5.003166,5,-0.585951,10,10.014455,10,9.902781,10,30.949311,10,4.988722,5,10.072418,10,0.171453,0.26008,0.215283,0.018692,-0.292953,-0.041896
104.11,0,5.005968,5,-0.595424,10,9.955656,10,9.842553,10,30.887496,10,4.956116,5,10.030612,10,0.171131,0.259436,0.215606,0.019337,-0.293275,-0.041574
104.12,0,5.003166,5,-0.596777,10,10.042308,10,9.909121,10,30.936948,10,5.009683,5,10.086353,10,0.172098,0.259758,0.215283,0.019659,-0.292953,-0.041252
